Unnamed: 0,prompt,completion,predicted_result,NRMSE
3202,select avg(Weekly_Sales) from Walmart where Store in ( '5' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 2 and 4  ,314892.0,383317769062,12073366.866459245
3203,select avg(Weekly_Sales) from Walmart where Store in ( '10' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 2 and 3  ,1914917.0,2,12073366.866459245
3204,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '0' ) and Store in ( '27' ) and    Fuel_Price between 2 and 3  ,1817175.0,1442824175839,12073366.866459245
3205,select avg(Weekly_Sales) from Walmart where Store in ( '35' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 2 and 3  ,1063046.0,1515748254,12073366.866459245
3206,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '0' ) and Store in ( '28' ) and    Fuel_Price between 2 and 3  ,1422630.0,2,12073366.866459245
3207,select avg(Weekly_Sales) from Walmart where Store in ( '6' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 2 and 3  ,1581317.0,2,12073366.866459245
3208,select avg(Weekly_Sales) from Walmart where Store in ( '21' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 2 and 3  ,768199.0,1279839517206,12073366.866459245
3209,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '0' ) and Store in ( '29' ) and    Fuel_Price between 3 and 4  ,539155.0,819,12073366.866459245
3210,select avg(Weekly_Sales) from Walmart where Store in ( '11' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 2 and 3  ,1433839.0,2,12073366.866459245
3211,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '1' ) and Store in ( '5' ) and    Fuel_Price between 2 and 3  ,351225.0,699,12073366.866459245
3212,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '0' ) and Store in ( '14' ) and    Fuel_Price between 3 and 4  ,1965337.0,1142899077186,12073366.866459245
3213,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '1' ) and Store in ( '43' ) and    Fuel_Price between 2 and 3  ,643324.0,1332948953,12073366.866459245
3214,select avg(Weekly_Sales) from Walmart where Store in ( '35' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 2 and 3  ,1065250.0,1447211976,12073366.866459245
3215,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '1' ) and Store in ( '24' ) and    Fuel_Price between 3 and 4  ,1483606.0,1892031035958,12073366.866459245
3216,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '1' ) and Store in ( '12' ) and    Fuel_Price between 2 and 3  ,1117863.0,1096599214,12073366.866459245
3217,select avg(Weekly_Sales) from Walmart where Store in ( '44' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 2 and 3  ,283978.0,261859,12073366.866459245
3218,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '0' ) and Store in ( '19' ) and    Fuel_Price between 3 and 4  ,1447596.0,2,12073366.866459245
3219,select avg(Weekly_Sales) from Walmart where Store in ( '43' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 2 and 3  ,643324.0,2,12073366.866459245
3220,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '1' ) and Store in ( '21' ) and    Fuel_Price between 2 and 3  ,850477.0,982,12073366.866459245
3221,select avg(Weekly_Sales) from Walmart where Store in ( '35' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 2 and 4  ,1074348.0,1263110326226,12073366.866459245
3222,select avg(Weekly_Sales) from Walmart where Store in ( '13' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 2 and 3  ,1953201.0,2,12073366.866459245
3223,select avg(Weekly_Sales) from Walmart where Store in ( '23' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 3 and 4  ,1496461.0,2,12073366.866459245
3224,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '0' ) and Store in ( '39' ) and    Fuel_Price between 3 and 4  ,1492044.0,1184505599250,12073366.866459245
3225,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '1' ) and Store in ( '29' ) and    Fuel_Price between 2 and 3  ,510481.0,562,12073366.866459245
3226,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '1' ) and Store in ( '12' ) and    Fuel_Price between 3 and 4  ,1163549.0,1444643326614,12073366.866459245
3227,select avg(Weekly_Sales) from Walmart where Store in ( '33' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 2 and 3  ,274024.0,283,12073366.866459245
3228,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '0' ) and Store in ( '3' ) and    Fuel_Price between 2 and 3  ,387702.0,1143912969227,12073366.866459245
3229,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '0' ) and Store in ( '30' ) and    Fuel_Price between 3 and 4  ,430402.0,510,12073366.866459245
3230,select avg(Weekly_Sales) from Walmart where Store in ( '43' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 2 and 4  ,635946.0,1136093057424,12073366.866459245
3231,select avg(Weekly_Sales) from Walmart where Store in ( '45' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 3 and 4  ,873061.0,665978453200,12073366.866459245
3232,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '0' ) and Store in ( '42' ) and    Fuel_Price between 3 and 4  ,552853.0,965606,12073366.866459245
3233,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '0' ) and Store in ( '41' ) and    Fuel_Price between 2 and 3  ,1189694.0,2,12073366.866459245
3234,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '0' ) and Store in ( '21' ) and    Fuel_Price between 2 and 3  ,768199.0,1356218028,12073366.866459245
3235,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '0' ) and Store in ( '32' ) and    Fuel_Price between 2 and 3  ,1140459.0,1597968581,12073366.866459245
3236,select avg(Weekly_Sales) from Walmart where Store in ( '26' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 3 and 4  ,1008117.0,1618424506833,12073366.866459245
3237,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '0' ) and Store in ( '18' ) and    Fuel_Price between 2 and 3  ,1126892.0,2,12073366.866459245
3238,select avg(Weekly_Sales) from Walmart where Store in ( '27' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 2 and 3  ,1829428.0,1619863838,12073366.866459245
3239,select avg(Weekly_Sales) from Walmart where Store in ( '23' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 2 and 3  ,1334248.0,1062912932353,12073366.866459245
3240,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '0' ) and Store in ( '35' ) and    Fuel_Price between 3 and 3  ,846850.0,1682211307,12073366.866459245
3241,select avg(Weekly_Sales) from Walmart where Store in ( '28' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 2 and 4  ,1479194.0,1453460679,12073366.866459245
3242,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '1' ) and Store in ( '23' ) and    Fuel_Price between 2 and 3  ,1326867.0,1892024914524,12073366.866459245
3243,select avg(Weekly_Sales) from Walmart where Store in ( '8' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 2 and 4  ,975330.0,1453948969,12073366.866459245
3244,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '0' ) and Store in ( '11' ) and    Fuel_Price between 2 and 4  ,1349464.0,1353243892730,12073366.866459245
3245,select avg(Weekly_Sales) from Walmart where Store in ( '33' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 3 and 4  ,255649.0,373892360024,12073366.866459245
3246,select avg(Weekly_Sales) from Walmart where Store in ( '43' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 2 and 3  ,643324.0,1019914932963,12073366.866459245
3247,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '1' ) and Store in ( '39' ) and    Fuel_Price between 2 and 3  ,1481315.0,1436952968,12073366.866459245
3248,select avg(Weekly_Sales) from Walmart where Store in ( '15' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 3 and 4  ,736055.0,562,12073366.866459245
3249,select avg(Weekly_Sales) from Walmart where Store in ( '10' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 3 and 4  ,2218959.0,1027459892,12073366.866459245
3250,select avg(Weekly_Sales) from Walmart where Store in ( '27' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 3 and 4  ,1774865.0,1334250914973,12073366.866459245
3251,select avg(Weekly_Sales) from Walmart where Store in ( '19' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 2 and 3  ,1453424.0,1334303383031,12073366.866459245
3252,select avg(Weekly_Sales) from Walmart where Store in ( '42' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 2 and 3  ,529106.0,566829156251444,12073366.866459245
3253,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '1' ) and Store in ( '39' ) and    Fuel_Price between 2 and 3  ,1481315.0,1592824867,12073366.866459245
3254,select avg(Weekly_Sales) from Walmart where Store in ( '17' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 2 and 3  ,921037.0,1414948060,12073366.866459245
3255,select avg(Weekly_Sales) from Walmart where Store in ( '14' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 3 and 4  ,1965337.0,1965459694,12073366.866459245
3256,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '0' ) and Store in ( '35' ) and    Fuel_Price between 4 and 4  ,873643.0,1462625212,12073366.866459245
3257,select avg(Weekly_Sales) from Walmart where Store in ( '45' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 2 and 3  ,765212.0,519,12073366.866459245
3258,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '0' ) and Store in ( '45' ) and    Fuel_Price between 3 and 3  ,723987.0,810,12073366.866459245
3259,select avg(Weekly_Sales) from Walmart where Store in ( '21' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 2 and 3  ,768199.0,1565033680326,12073366.866459245
3260,select avg(Weekly_Sales) from Walmart where Store in ( '1' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 3 and 4  ,1697519.0,1310279975222,12073366.866459245
3261,select avg(Weekly_Sales) from Walmart where Store in ( '42' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 3 and 4  ,552853.0,562892031948824,12073366.866459245
3262,select avg(Weekly_Sales) from Walmart where Store in ( '31' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 2 and 3  ,1356534.0,1185734477,12073366.866459245
3263,select avg(Weekly_Sales) from Walmart where Store in ( '22' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 3 and 4  ,1112750.0,2,12073366.866459245
3264,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '1' ) and Store in ( '32' ) and    Fuel_Price between 3 and 4  ,1215923.0,1438973398,12073366.866459245
3265,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '1' ) and Store in ( '10' ) and    Fuel_Price between 2 and 3  ,1948279.0,1250142218004,12073366.866459245
3266,select avg(Weekly_Sales) from Walmart where Store in ( '1' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 2 and 3  ,1618090.0,1218058873365,12073366.866459245
3267,select avg(Weekly_Sales) from Walmart where Store in ( '21' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 2 and 3  ,850477.0,1356985619,12073366.866459245
3268,select avg(Weekly_Sales) from Walmart where Store in ( '16' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 2 and 3  ,510610.0,1430218348892,12073366.866459245
3269,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '1' ) and Store in ( '13' ) and    Fuel_Price between 2 and 3  ,2061192.0,1077460873892,12073366.866459245
3270,select avg(Weekly_Sales) from Walmart where Store in ( '37' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 2 and 3  ,504675.0,1028914969206,12073366.866459245
3271,select avg(Weekly_Sales) from Walmart where Store in ( '43' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 2 and 3  ,656212.0,1444444156,12073366.866459245
3272,select avg(Weekly_Sales) from Walmart where Store in ( '31' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 2 and 3  ,1477263.0,2,12073366.866459245
3273,select avg(Weekly_Sales) from Walmart where Store in ( '25' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 2 and 3  ,619587.0,846,12073366.866459245
3274,select avg(Weekly_Sales) from Walmart where Store in ( '1' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 3 and 4  ,1697519.0,2,12073366.866459245
3275,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '1' ) and Store in ( '15' ) and    Fuel_Price between 2 and 3  ,662206.0,736892096237914,12073366.866459245
3276,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '0' ) and Store in ( '13' ) and    Fuel_Price between 2 and 3  ,1953201.0,1310555225622,12073366.866459245
3277,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '1' ) and Store in ( '43' ) and    Fuel_Price between 3 and 4  ,631027.0,1558056279694,12073366.866459245
3278,select avg(Weekly_Sales) from Walmart where Store in ( '37' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 3 and 4  ,523090.0,562200,12073366.866459245
3279,select avg(Weekly_Sales) from Walmart where Store in ( '27' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 2 and 3  ,1829428.0,1886892025,12073366.866459245
3280,select avg(Weekly_Sales) from Walmart where Store in ( '24' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 2 and 4  ,1474871.0,1102196892372425,12073366.866459245
3281,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '0' ) and Store in ( '8' ) and    Fuel_Price between 2 and 3  ,892984.0,1315430337424,12073366.866459245
3282,select avg(Weekly_Sales) from Walmart where Store in ( '13' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 3 and 4  ,2147611.0,1279694004725964,12073366.866459245
3283,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '0' ) and Store in ( '37' ) and    Fuel_Price between 2 and 4  ,519755.0,832956422919,12073366.866459245
3284,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '0' ) and Store in ( '42' ) and    Fuel_Price between 2 and 4  ,550412.0,430,12073366.866459245
3285,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '1' ) and Store in ( '35' ) and    Fuel_Price between 2 and 3  ,1065250.0,1965308892,12073366.866459245
3286,select avg(Weekly_Sales) from Walmart where Store in ( '32' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 2 and 3  ,1140459.0,1218210474389,12073366.866459245
3287,select avg(Weekly_Sales) from Walmart where Store in ( '37' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 2 and 3  ,504675.0,446735056968994,12073366.866459245
3288,select avg(Weekly_Sales) from Walmart where Store in ( '4' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 2 and 3  ,2159616.0,2,12073366.866459245
3289,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '1' ) and Store in ( '19' ) and    Fuel_Price between 3 and 4  ,1592198.0,1061212175511,12073366.866459245
3290,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '0' ) and Store in ( '38' ) and    Fuel_Price between 3 and 4  ,378440.0,592,12073366.866459245
3291,select avg(Weekly_Sales) from Walmart where Store in ( '44' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 2 and 4  ,303253.0,283582201104,12073366.866459245
3292,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '1' ) and Store in ( '25' ) and    Fuel_Price between 3 and 4  ,769699.0,1389024914524,12073366.866459245
3293,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '0' ) and Store in ( '45' ) and    Fuel_Price between 3 and 4  ,791073.0,526,12073366.866459245
3294,select avg(Weekly_Sales) from Walmart where Store in ( '12' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 2 and 3  ,1117863.0,2,12073366.866459245
3295,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '0' ) and Store in ( '39' ) and    Fuel_Price between 2 and 3  ,1353584.0,2,12073366.866459245
3296,select avg(Weekly_Sales) from Walmart where Store in ( '20' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 4 and 4  ,2162951.0,2,12073366.866459245
3297,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '0' ) and Store in ( '31' ) and    Fuel_Price between 2 and 3  ,1356534.0,1597892419,12073366.866459245
3298,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '1' ) and Store in ( '14' ) and    Fuel_Price between 2 and 3  ,1947993.0,2,12073366.866459245
3299,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '1' ) and Store in ( '43' ) and    Fuel_Price between 2 and 3  ,643324.0,2,12073366.866459245
3300,select avg(Weekly_Sales) from Walmart where Store in ( '43' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 2 and 3  ,656212.0,1422027196031,12073366.866459245
3301,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '1' ) and Store in ( '20' ) and    Fuel_Price between 2 and 4  ,2249035.0,1184350991218,12073366.866459245
3302,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '1' ) and Store in ( '32' ) and    Fuel_Price between 2 and 4  ,1203784.0,2,12073366.866459245
3303,select avg(Weekly_Sales) from Walmart where Holiday_Flag in ( '0' ) and Store in ( '4' ) and    Fuel_Price between 2 and 3  ,1976363.0,1953324892096,12073366.866459245
3304,select avg(Weekly_Sales) from Walmart where Store in ( '19' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 2 and 3  ,1564001.0,1422212253863,12073366.866459245
3305,select avg(Weekly_Sales) from Walmart where Store in ( '44' ) and Holiday_Flag in ( '0' ) and    Fuel_Price between 2 and 3  ,283978.0,257892,12073366.866459245
3306,select avg(Weekly_Sales) from Walmart where Store in ( '25' ) and Holiday_Flag in ( '1' ) and    Fuel_Price between 3 and 4  ,769699.0,723031948212,12073366.866459245
